,Time,1
S/N,,759293
Type,,TGPR-1201
Description,,id14
Property,,Count
5676,2019-08-06 09:15:00,0.0 per Logging Interval
5677,2019-08-06 09:20:00,0.0 per Logging Interval
5678,2019-08-06 09:25:00,0.0 per Logging Interval
5679,2019-08-06 09:30:00,0.0 per Logging Interval
5680,2019-08-06 09:35:00,1.0 per Logging Interval
5681,2019-08-06 09:40:00,0.0 per Logging Interval
5682,2019-08-06 09:45:00,0.0 per Logging Interval
5683,2019-08-06 09:50:00,0.0 per Logging Interval
5684,2019-08-06 09:55:00,0.0 per Logging Interval
5685,2019-08-06 10:00:00,0.0 per Logging Interval
5686,2019-08-06 10:05:00,0.0 per Logging Interval
5687,2019-08-06 10:10:00,0.0 per Logging Interval
5688,2019-08-06 10:15:00,0.0 per Logging Interval
5689,2019-08-06 10:20:00,0.0 per Logging Interval
5690,2019-08-06 10:25:00,0.0 per Logging Interval
5691,2019-08-06 10:30:00,0.0 per Logging Interval
5692,2019-08-06 10:35:00,0.0 per Logging Interval
5693,2019-08-06 10:40:00,0.0 per Logging Interval
5694,2019-08-06 10:45:00,0.0 per Logging Interval
5695,2019-08-06 10:50:00,0.0 per Logging Interval
5696,2019-08-06 10:55:00,0.0 per Logging Interval
5697,2019-08-06 11:00:00,0.0 per Logging Interval
5698,2019-08-06 11:05:00,0.0 per Logging Interval
5699,2019-08-06 11:10:00,0.0 per Logging Interval
5700,2019-08-06 11:15:00,0.0 per Logging Interval
5701,2019-08-06 11:20:00,0.0 per Logging Interval
5702,2019-08-06 11:25:00,0.0 per Logging Interval
5703,2019-08-06 11:30:00,0.0 per Logging Interval
5704,2019-08-06 11:35:00,0.0 per Logging Interval
5705,2019-08-06 11:40:00,0.0 per Logging Interval
5706,2019-08-06 11:45:00,0.0 per Logging Interval
5707,2019-08-06 11:50:00,0.0 per Logging Interval
5708,2019-08-06 11:55:00,0.0 per Logging Interval
5709,2019-08-06 12:00:00,0.0 per Logging Interval
5710,2019-08-06 12:05:00,0.0 per Logging Interval
5711,2019-08-06 12:10:00,0.0 per Logging Interval
5712,2019-08-06 12:15:00,0.0 per Logging Interval
5713,2019-08-06 12:20:00,0.0 per Logging Interval
5714,2019-08-06 12:25:00,0.0 per Logging Interval
5715,2019-08-06 12:30:00,0.0 per Logging Interval
5716,2019-08-06 12:35:00,0.0 per Logging Interval
5717,2019-08-06 12:40:00,0.0 per Logging Interval
5718,2019-08-06 12:45:00,0.0 per Logging Interval
5719,2019-08-06 12:50:00,0.0 per Logging Interval
5720,2019-08-06 12:55:00,0.0 per Logging Interval
5721,2019-08-06 13:00:00,0.0 per Logging Interval
5722,2019-08-06 13:05:00,0.0 per Logging Interval
5723,2019-08-06 13:10:00,0.0 per Logging Interval
5724,2019-08-06 13:15:00,0.0 per Logging Interval
5725,2019-08-06 13:20:00,0.0 per Logging Interval
5726,2019-08-06 13:25:00,0.0 per Logging Interval
5727,2019-08-06 13:30:00,0.0 per Logging Interval
5728,2019-08-06 13:35:00,0.0 per Logging Interval
5729,2019-08-06 13:40:00,0.0 per Logging Interval
5730,2019-08-06 13:45:00,0.0 per Logging Interval
5731,2019-08-06 13:50:00,0.0 per Logging Interval
5732,2019-08-06 13:55:00,0.0 per Logging Interval
5733,2019-08-06 14:00:00,0.0 per Logging Interval
5734,2019-08-06 14:05:00,0.0 per Logging Interval
5735,2019-08-06 14:10:00,0.0 per Logging Interval
5736,2019-08-06 14:15:00,0.0 per Logging Interval
5737,2019-08-06 14:20:00,0.0 per Logging Interval
5738,2019-08-06 14:25:00,0.0 per Logging Interval
5739,2019-08-06 14:30:00,0.0 per Logging Interval
5740,2019-08-06 14:35:00,0.0 per Logging Interval
5741,2019-08-06 14:40:00,0.0 per Logging Interval
5742,2019-08-06 14:45:00,0.0 per Logging Interval
5743,2019-08-06 14:50:00,0.0 per Logging Interval
5744,2019-08-06 14:55:00,0.0 per Logging Interval
5745,2019-08-06 15:00:00,0.0 per Logging Interval
5746,2019-08-06 15:05:00,0.0 per Logging Interval
5747,2019-08-06 15:10:00,0.0 per Logging Interval
5748,2019-08-06 15:15:00,0.0 per Logging Interval
5749,2019-08-06 15:20:00,0.0 per Logging Interval
5750,2019-08-06 15:25:00,0.0 per Logging Interval
5751,2019-08-06 15:30:00,0.0 per Logging Interval
5752,2019-08-06 15:35:00,0.0 per Logging Interval
5753,2019-08-06 15:40:00,0.0 per Logging Interval
5754,2019-08-06 15:45:00,0.0 per Logging Interval
5755,2019-08-06 15:50:00,0.0 per Logging Interval
5756,2019-08-06 15:55:00,0.0 per Logging Interval
5757,2019-08-06 16:00:00,0.0 per Logging Interval
5758,2019-08-06 16:05:00,0.0 per Logging Interval
5759,2019-08-06 16:10:00,0.0 per Logging Interval
5760,2019-08-06 16:15:00,0.0 per Logging Interval
5761,2019-08-06 16:20:00,0.0 per Logging Interval
5762,2019-08-06 16:25:00,0.0 per Logging Interval
5763,2019-08-06 16:30:00,0.0 per Logging Interval
5764,2019-08-06 16:35:00,0.0 per Logging Interval
5765,2019-08-06 16:40:00,0.0 per Logging Interval
5766,2019-08-06 16:45:00,0.0 per Logging Interval
5767,2019-08-06 16:50:00,0.0 per Logging Interval
5768,2019-08-06 16:55:00,0.0 per Logging Interval
5769,2019-08-06 17:00:00,0.0 per Logging Interval
5770,2019-08-06 17:05:00,0.0 per Logging Interval
5771,2019-08-06 17:10:00,0.0 per Logging Interval
5772,2019-08-06 17:15:00,0.0 per Logging Interval
5773,2019-08-06 17:20:00,0.0 per Logging Interval
5774,2019-08-06 17:25:00,0.0 per Logging Interval
5775,2019-08-06 17:30:00,0.0 per Logging Interval
5776,2019-08-06 17:35:00,0.0 per Logging Interval
5777,2019-08-06 17:40:00,0.0 per Logging Interval
5778,2019-08-06 17:45:00,0.0 per Logging Interval
5779,2019-08-06 17:50:00,0.0 per Logging Interval
5780,2019-08-06 17:55:00,0.0 per Logging Interval
5781,2019-08-06 18:00:00,0.0 per Logging Interval
5782,2019-08-06 18:05:00,0.0 per Logging Interval
5783,2019-08-06 18:10:00,0.0 per Logging Interval
5784,2019-08-06 18:15:00,0.0 per Logging Interval
5785,2019-08-06 18:20:00,0.0 per Logging Interval
5786,2019-08-06 18:25:00,0.0 per Logging Interval
5787,2019-08-06 18:30:00,0.0 per Logging Interval
5788,2019-08-06 18:35:00,0.0 per Logging Interval
5789,2019-08-06 18:40:00,0.0 per Logging Interval
5790,2019-08-06 18:45:00,0.0 per Logging Interval
5791,2019-08-06 18:50:00,0.0 per Logging Interval
5792,2019-08-06 18:55:00,0.0 per Logging Interval
5793,2019-08-06 19:00:00,0.0 per Logging Interval
5794,2019-08-06 19:05:00,0.0 per Logging Interval
5795,2019-08-06 19:10:00,0.0 per Logging Interval
5796,2019-08-06 19:15:00,0.0 per Logging Interval
5797,2019-08-06 19:20:00,0.0 per Logging Interval
5798,2019-08-06 19:25:00,0.0 per Logging Interval
5799,2019-08-06 19:30:00,0.0 per Logging Interval
5800,2019-08-06 19:35:00,0.0 per Logging Interval
5801,2019-08-06 19:40:00,0.0 per Logging Interval
5802,2019-08-06 19:45:00,0.0 per Logging Interval
5803,2019-08-06 19:50:00,0.0 per Logging Interval
5804,2019-08-06 19:55:00,0.0 per Logging Interval
5805,2019-08-06 20:00:00,0.0 per Logging Interval
5806,2019-08-06 20:05:00,0.0 per Logging Interval
5807,2019-08-06 20:10:00,0.0 per Logging Interval
5808,2019-08-06 20:15:00,0.0 per Logging Interval
5809,2019-08-06 20:20:00,0.0 per Logging Interval
5810,2019-08-06 20:25:00,0.0 per Logging Interval
5811,2019-08-06 20:30:00,0.0 per Logging Interval
5812,2019-08-06 20:35:00,0.0 per Logging Interval
5813,2019-08-06 20:40:00,0.0 per Logging Interval
5814,2019-08-06 20:45:00,0.0 per Logging Interval
5815,2019-08-06 20:50:00,0.0 per Logging Interval
5816,2019-08-06 20:55:00,0.0 per Logging Interval
5817,2019-08-06 21:00:00,0.0 per Logging Interval
5818,2019-08-06 21:05:00,0.0 per Logging Interval
5819,2019-08-06 21:10:00,0.0 per Logging Interval
5820,2019-08-06 21:15:00,0.0 per Logging Interval
5821,2019-08-06 21:20:00,0.0 per Logging Interval
5822,2019-08-06 21:25:00,0.0 per Logging Interval
5823,2019-08-06 21:30:00,0.0 per Logging Interval
5824,2019-08-06 21:35:00,0.0 per Logging Interval
5825,2019-08-06 21:40:00,0.0 per Logging Interval
5826,2019-08-06 21:45:00,0.0 per Logging Interval
5827,2019-08-06 21:50:00,0.0 per Logging Interval
5828,2019-08-06 21:55:00,0.0 per Logging Interval
5829,2019-08-06 22:00:00,0.0 per Logging Interval
5830,2019-08-06 22:05:00,0.0 per Logging Interval
5831,2019-08-06 22:10:00,0.0 per Logging Interval
5832,2019-08-06 22:15:00,0.0 per Logging Interval
5833,2019-08-06 22:20:00,0.0 per Logging Interval
5834,2019-08-06 22:25:00,0.0 per Logging Interval
5835,2019-08-06 22:30:00,0.0 per Logging Interval
5836,2019-08-06 22:35:00,1.0 per Logging Interval
5837,2019-08-06 22:40:00,0.0 per Logging Interval
5838,2019-08-06 22:45:00,0.0 per Logging Interval
5839,2019-08-06 22:50:00,0.0 per Logging Interval
5840,2019-08-06 22:55:00,0.0 per Logging Interval
5841,2019-08-06 23:00:00,0.0 per Logging Interval
5842,2019-08-06 23:05:00,0.0 per Logging Interval
5843,2019-08-06 23:10:00,0.0 per Logging Interval
5844,2019-08-06 23:15:00,0.0 per Logging Interval
5845,2019-08-06 23:20:00,0.0 per Logging Interval
5846,2019-08-06 23:25:00,0.0 per Logging Interval
5847,2019-08-06 23:30:00,0.0 per Logging Interval
5848,2019-08-06 23:35:00,0.0 per Logging Interval
5849,2019-08-06 23:40:00,0.0 per Logging Interval
5850,2019-08-06 23:45:00,0.0 per Logging Interval
5851,2019-08-06 23:50:00,0.0 per Logging Interval
5852,2019-08-06 23:55:00,0.0 per Logging Interval
5853,2019-08-07 00:00:00,0.0 per Logging Interval
5854,2019-08-07 00:05:00,0.0 per Logging Interval
5855,2019-08-07 00:10:00,0.0 per Logging Interval
5856,2019-08-07 00:15:00,0.0 per Logging Interval
5857,2019-08-07 00:20:00,0.0 per Logging Interval
5858,2019-08-07 00:25:00,0.0 per Logging Interval
5859,2019-08-07 00:30:00,0.0 per Logging Interval
5860,2019-08-07 00:35:00,0.0 per Logging Interval
5861,2019-08-07 00:40:00,0.0 per Logging Interval
5862,2019-08-07 00:45:00,0.0 per Logging Interval
5863,2019-08-07 00:50:00,0.0 per Logging Interval
5864,2019-08-07 00:55:00,0.0 per Logging Interval
5865,2019-08-07 01:00:00,0.0 per Logging Interval
5866,2019-08-07 01:05:00,0.0 per Logging Interval
5867,2019-08-07 01:10:00,0.0 per Logging Interval
5868,2019-08-07 01:15:00,0.0 per Logging Interval
5869,2019-08-07 01:20:00,0.0 per Logging Interval
5870,2019-08-07 01:25:00,0.0 per Logging Interval
5871,2019-08-07 01:30:00,0.0 per Logging Interval
5872,2019-08-07 01:35:00,0.0 per Logging Interval
5873,2019-08-07 01:40:00,0.0 per Logging Interval
5874,2019-08-07 01:45:00,0.0 per Logging Interval
5875,2019-08-07 01:50:00,0.0 per Logging Interval
5876,2019-08-07 01:55:00,0.0 per Logging Interval
5877,2019-08-07 02:00:00,0.0 per Logging Interval
5878,2019-08-07 02:05:00,0.0 per Logging Interval
5879,2019-08-07 02:10:00,0.0 per Logging Interval
5880,2019-08-07 02:15:00,0.0 per Logging Interval
5881,2019-08-07 02:20:00,0.0 per Logging Interval
5882,2019-08-07 02:25:00,0.0 per Logging Interval
5883,2019-08-07 02:30:00,0.0 per Logging Interval
5884,2019-08-07 02:35:00,0.0 per Logging Interval
5885,2019-08-07 02:40:00,0.0 per Logging Interval
5886,2019-08-07 02:45:00,0.0 per Logging Interval
5887,2019-08-07 02:50:00,0.0 per Logging Interval
5888,2019-08-07 02:55:00,0.0 per Logging Interval
5889,2019-08-07 03:00:00,0.0 per Logging Interval
5890,2019-08-07 03:05:00,0.0 per Logging Interval
5891,2019-08-07 03:10:00,0.0 per Logging Interval
5892,2019-08-07 03:15:00,1.0 per Logging Interval
5893,2019-08-07 03:20:00,0.0 per Logging Interval
5894,2019-08-07 03:25:00,0.0 per Logging Interval
5895,2019-08-07 03:30:00,0.0 per Logging Interval
5896,2019-08-07 03:35:00,0.0 per Logging Interval
5897,2019-08-07 03:40:00,0.0 per Logging Interval
5898,2019-08-07 03:45:00,0.0 per Logging Interval
5899,2019-08-07 03:50:00,0.0 per Logging Interval
5900,2019-08-07 03:55:00,0.0 per Logging Interval
5901,2019-08-07 04:00:00,0.0 per Logging Interval
5902,2019-08-07 04:05:00,0.0 per Logging Interval
5903,2019-08-07 04:10:00,0.0 per Logging Interval
5904,2019-08-07 04:15:00,0.0 per Logging Interval
5905,2019-08-07 04:20:00,0.0 per Logging Interval
5906,2019-08-07 04:25:00,0.0 per Logging Interval
5907,2019-08-07 04:30:00,0.0 per Logging Interval
5908,2019-08-07 04:35:00,0.0 per Logging Interval
5909,2019-08-07 04:40:00,0.0 per Logging Interval
5910,2019-08-07 04:45:00,0.0 per Logging Interval
5911,2019-08-07 04:50:00,1.0 per Logging Interval
5912,2019-08-07 04:55:00,2.0 per Logging Interval
5913,2019-08-07 05:00:00,0.0 per Logging Interval
5914,2019-08-07 05:05:00,0.0 per Logging Interval
5915,2019-08-07 05:10:00,0.0 per Logging Interval
5916,2019-08-07 05:15:00,0.0 per Logging Interval
5917,2019-08-07 05:20:00,0.0 per Logging Interval
5918,2019-08-07 05:25:00,0.0 per Logging Interval
5919,2019-08-07 05:30:00,0.0 per Logging Interval
5920,2019-08-07 05:35:00,0.0 per Logging Interval
5921,2019-08-07 05:40:00,0.0 per Logging Interval
5922,2019-08-07 05:45:00,0.0 per Logging Interval
5923,2019-08-07 05:50:00,0.0 per Logging Interval
5924,2019-08-07 05:55:00,0.0 per Logging Interval
5925,2019-08-07 06:00:00,0.0 per Logging Interval
5926,2019-08-07 06:05:00,0.0 per Logging Interval
5927,2019-08-07 06:10:00,0.0 per Logging Interval
5928,2019-08-07 06:15:00,0.0 per Logging Interval
5929,2019-08-07 06:20:00,0.0 per Logging Interval
5930,2019-08-07 06:25:00,0.0 per Logging Interval
5931,2019-08-07 06:30:00,0.0 per Logging Interval
5932,2019-08-07 06:35:00,0.0 per Logging Interval
5933,2019-08-07 06:40:00,0.0 per Logging Interval
5934,2019-08-07 06:45:00,0.0 per Logging Interval
5935,2019-08-07 06:50:00,0.0 per Logging Interval
5936,2019-08-07 06:55:00,0.0 per Logging Interval
5937,2019-08-07 07:00:00,0.0 per Logging Interval
5938,2019-08-07 07:05:00,0.0 per Logging Interval
5939,2019-08-07 07:10:00,0.0 per Logging Interval
5940,2019-08-07 07:15:00,0.0 per Logging Interval
5941,2019-08-07 07:20:00,0.0 per Logging Interval
5942,2019-08-07 07:25:00,0.0 per Logging Interval
5943,2019-08-07 07:30:00,0.0 per Logging Interval
5944,2019-08-07 07:35:00,0.0 per Logging Interval
5945,2019-08-07 07:40:00,0.0 per Logging Interval
5946,2019-08-07 07:45:00,0.0 per Logging Interval
5947,2019-08-07 07:50:00,0.0 per Logging Interval
5948,2019-08-07 07:55:00,0.0 per Logging Interval
5949,2019-08-07 08:00:00,0.0 per Logging Interval
5950,2019-08-07 08:05:00,0.0 per Logging Interval
5951,2019-08-07 08:10:00,0.0 per Logging Interval
5952,2019-08-07 08:15:00,0.0 per Logging Interval
5953,2019-08-07 08:20:00,0.0 per Logging Interval
5954,2019-08-07 08:25:00,0.0 per Logging Interval
5955,2019-08-07 08:30:00,0.0 per Logging Interval
5956,2019-08-07 08:35:00,0.0 per Logging Interval
5957,2019-08-07 08:40:00,0.0 per Logging Interval
5958,2019-08-07 08:45:00,0.0 per Logging Interval
5959,2019-08-07 08:50:00,0.0 per Logging Interval
5960,2019-08-07 08:55:00,0.0 per Logging Interval
5961,2019-08-07 09:00:00,0.0 per Logging Interval
5962,2019-08-07 09:05:00,0.0 per Logging Interval
5963,2019-08-07 09:10:00,0.0 per Logging Interval
5964,2019-08-07 09:15:00,0.0 per Logging Interval
5965,2019-08-07 09:20:00,0.0 per Logging Interval
5966,2019-08-07 09:25:00,0.0 per Logging Interval
5967,2019-08-07 09:30:00,0.0 per Logging Interval
5968,2019-08-07 09:35:00,0.0 per Logging Interval
5969,2019-08-07 09:40:00,0.0 per Logging Interval
5970,2019-08-07 09:45:00,0.0 per Logging Interval
5971,2019-08-07 09:50:00,0.0 per Logging Interval
5972,2019-08-07 09:55:00,0.0 per Logging Interval
5973,2019-08-07 10:00:00,0.0 per Logging Interval
5974,2019-08-07 10:05:00,0.0 per Logging Interval
5975,2019-08-07 10:10:00,0.0 per Logging Interval
5976,2019-08-07 10:15:00,0.0 per Logging Interval
5977,2019-08-07 10:20:00,0.0 per Logging Interval
5978,2019-08-07 10:25:00,0.0 per Logging Interval
5979,2019-08-07 10:30:00,0.0 per Logging Interval
5980,2019-08-07 10:35:00,0.0 per Logging Interval
5981,2019-08-07 10:40:00,0.0 per Logging Interval
5982,2019-08-07 10:45:00,0.0 per Logging Interval
5983,2019-08-07 10:50:00,0.0 per Logging Interval
5984,2019-08-07 10:55:00,0.0 per Logging Interval
5985,2019-08-07 11:00:00,0.0 per Logging Interval
5986,2019-08-07 11:05:00,0.0 per Logging Interval
5987,2019-08-07 11:10:00,0.0 per Logging Interval
5988,2019-08-07 11:15:00,0.0 per Logging Interval
5989,2019-08-07 11:20:00,0.0 per Logging Interval
5990,2019-08-07 11:25:00,0.0 per Logging Interval
5991,2019-08-07 11:30:00,0.0 per Logging Interval
5992,2019-08-07 11:35:00,0.0 per Logging Interval
5993,2019-08-07 11:40:00,0.0 per Logging Interval
5994,2019-08-07 11:45:00,0.0 per Logging Interval
5995,2019-08-07 11:50:00,0.0 per Logging Interval
5996,2019-08-07 11:55:00,0.0 per Logging Interval
5997,2019-08-07 12:00:00,0.0 per Logging Interval
5998,2019-08-07 12:05:00,0.0 per Logging Interval
5999,2019-08-07 12:10:00,0.0 per Logging Interval
6000,2019-08-07 12:15:00,0.0 per Logging Interval
6001,2019-08-07 12:20:00,0.0 per Logging Interval
6002,2019-08-07 12:25:00,0.0 per Logging Interval
6003,2019-08-07 12:30:00,0.0 per Logging Interval
6004,2019-08-07 12:35:00,0.0 per Logging Interval
6005,2019-08-07 12:40:00,0.0 per Logging Interval
6006,2019-08-07 12:45:00,0.0 per Logging Interval
6007,2019-08-07 12:50:00,0.0 per Logging Interval
6008,2019-08-07 12:55:00,0.0 per Logging Interval
6009,2019-08-07 13:00:00,0.0 per Logging Interval
6010,2019-08-07 13:05:00,0.0 per Logging Interval
6011,2019-08-07 13:10:00,1.0 per Logging Interval
6012,2019-08-07 13:15:00,0.0 per Logging Interval
6013,2019-08-07 13:20:00,0.0 per Logging Interval
6014,2019-08-07 13:25:00,0.0 per Logging Interval
6015,2019-08-07 13:30:00,0.0 per Logging Interval
6016,2019-08-07 13:35:00,0.0 per Logging Interval
6017,2019-08-07 13:40:00,0.0 per Logging Interval
6018,2019-08-07 13:45:00,0.0 per Logging Interval
6019,2019-08-07 13:50:00,0.0 per Logging Interval
6020,2019-08-07 13:55:00,0.0 per Logging Interval
6021,2019-08-07 14:00:00,0.0 per Logging Interval
6022,2019-08-07 14:05:00,0.0 per Logging Interval
6023,2019-08-07 14:10:00,0.0 per Logging Interval
6024,2019-08-07 14:15:00,0.0 per Logging Interval
6025,2019-08-07 14:20:00,0.0 per Logging Interval
6026,2019-08-07 14:25:00,0.0 per Logging Interval
6027,2019-08-07 14:30:00,0.0 per Logging Interval
6028,2019-08-07 14:35:00,0.0 per Logging Interval
6029,2019-08-07 14:40:00,0.0 per Logging Interval
6030,2019-08-07 14:45:00,0.0 per Logging Interval
6031,2019-08-07 14:50:00,0.0 per Logging Interval
6032,2019-08-07 14:55:00,0.0 per Logging Interval
6033,2019-08-07 15:00:00,0.0 per Logging Interval
6034,2019-08-07 15:05:00,0.0 per Logging Interval
6035,2019-08-07 15:10:00,0.0 per Logging Interval
6036,2019-08-07 15:15:00,0.0 per Logging Interval
6037,2019-08-07 15:20:00,0.0 per Logging Interval
6038,2019-08-07 15:25:00,0.0 per Logging Interval
6039,2019-08-07 15:30:00,0.0 per Logging Interval
6040,2019-08-07 15:35:00,0.0 per Logging Interval
6041,2019-08-07 15:40:00,0.0 per Logging Interval
6042,2019-08-07 15:45:00,0.0 per Logging Interval
6043,2019-08-07 15:50:00,2.0 per Logging Interval
6044,2019-08-07 15:55:00,0.0 per Logging Interval
6045,2019-08-07 16:00:00,1.0 per Logging Interval
6046,2019-08-07 16:05:00,0.0 per Logging Interval
6047,2019-08-07 16:10:00,0.0 per Logging Interval
6048,2019-08-07 16:15:00,0.0 per Logging Interval
6049,2019-08-07 16:20:00,0.0 per Logging Interval
6050,2019-08-07 16:25:00,0.0 per Logging Interval
6051,2019-08-07 16:30:00,0.0 per Logging Interval
6052,2019-08-07 16:35:00,0.0 per Logging Interval
6053,2019-08-07 16:40:00,0.0 per Logging Interval
6054,2019-08-07 16:45:00,0.0 per Logging Interval
6055,2019-08-07 16:50:00,0.0 per Logging Interval
6056,2019-08-07 16:55:00,0.0 per Logging Interval
6057,2019-08-07 17:00:00,0.0 per Logging Interval
6058,2019-08-07 17:05:00,0.0 per Logging Interval
6059,2019-08-07 17:10:00,0.0 per Logging Interval
6060,2019-08-07 17:15:00,1.0 per Logging Interval
6061,2019-08-07 17:20:00,0.0 per Logging Interval
6062,2019-08-07 17:25:00,0.0 per Logging Interval
6063,2019-08-07 17:30:00,0.0 per Logging Interval
6064,2019-08-07 17:35:00,0.0 per Logging Interval
6065,2019-08-07 17:40:00,0.0 per Logging Interval
6066,2019-08-07 17:45:00,0.0 per Logging Interval
6067,2019-08-07 17:50:00,0.0 per Logging Interval
6068,2019-08-07 17:55:00,0.0 per Logging Interval
6069,2019-08-07 18:00:00,0.0 per Logging Interval
6070,2019-08-07 18:05:00,0.0 per Logging Interval
6071,2019-08-07 18:10:00,0.0 per Logging Interval
6072,2019-08-07 18:15:00,0.0 per Logging Interval
6073,2019-08-07 18:20:00,0.0 per Logging Interval
6074,2019-08-07 18:25:00,0.0 per Logging Interval
6075,2019-08-07 18:30:00,0.0 per Logging Interval
6076,2019-08-07 18:35:00,0.0 per Logging Interval
6077,2019-08-07 18:40:00,0.0 per Logging Interval
6078,2019-08-07 18:45:00,0.0 per Logging Interval
6079,2019-08-07 18:50:00,0.0 per Logging Interval
6080,2019-08-07 18:55:00,0.0 per Logging Interval
6081,2019-08-07 19:00:00,0.0 per Logging Interval
6082,2019-08-07 19:05:00,0.0 per Logging Interval
6083,2019-08-07 19:10:00,0.0 per Logging Interval
6084,2019-08-07 19:15:00,0.0 per Logging Interval
6085,2019-08-07 19:20:00,0.0 per Logging Interval
6086,2019-08-07 19:25:00,0.0 per Logging Interval
6087,2019-08-07 19:30:00,0.0 per Logging Interval
6088,2019-08-07 19:35:00,0.0 per Logging Interval
6089,2019-08-07 19:40:00,0.0 per Logging Interval
6090,2019-08-07 19:45:00,0.0 per Logging Interval
6091,2019-08-07 19:50:00,0.0 per Logging Interval
6092,2019-08-07 19:55:00,0.0 per Logging Interval
6093,2019-08-07 20:00:00,0.0 per Logging Interval
6094,2019-08-07 20:05:00,0.0 per Logging Interval
6095,2019-08-07 20:10:00,0.0 per Logging Interval
6096,2019-08-07 20:15:00,0.0 per Logging Interval
6097,2019-08-07 20:20:00,0.0 per Logging Interval
6098,2019-08-07 20:25:00,0.0 per Logging Interval
6099,2019-08-07 20:30:00,0.0 per Logging Interval
6100,2019-08-07 20:35:00,0.0 per Logging Interval
6101,2019-08-07 20:40:00,0.0 per Logging Interval
6102,2019-08-07 20:45:00,0.0 per Logging Interval
6103,2019-08-07 20:50:00,0.0 per Logging Interval
6104,2019-08-07 20:55:00,0.0 per Logging Interval
6105,2019-08-07 21:00:00,0.0 per Logging Interval
6106,2019-08-07 21:05:00,0.0 per Logging Interval
6107,2019-08-07 21:10:00,0.0 per Logging Interval
6108,2019-08-07 21:15:00,0.0 per Logging Interval
6109,2019-08-07 21:20:00,0.0 per Logging Interval
6110,2019-08-07 21:25:00,0.0 per Logging Interval
6111,2019-08-07 21:30:00,0.0 per Logging Interval
6112,2019-08-07 21:35:00,0.0 per Logging Interval
6113,2019-08-07 21:40:00,0.0 per Logging Interval
6114,2019-08-07 21:45:00,0.0 per Logging Interval
6115,2019-08-07 21:50:00,0.0 per Logging Interval
6116,2019-08-07 21:55:00,0.0 per Logging Interval
6117,2019-08-07 22:00:00,0.0 per Logging Interval
6118,2019-08-07 22:05:00,0.0 per Logging Interval
6119,2019-08-07 22:10:00,0.0 per Logging Interval
6120,2019-08-07 22:15:00,0.0 per Logging Interval
6121,2019-08-07 22:20:00,0.0 per Logging Interval
6122,2019-08-07 22:25:00,0.0 per Logging Interval
6123,2019-08-07 22:30:00,0.0 per Logging Interval
6124,2019-08-07 22:35:00,0.0 per Logging Interval
6125,2019-08-07 22:40:00,0.0 per Logging Interval
6126,2019-08-07 22:45:00,0.0 per Logging Interval
6127,2019-08-07 22:50:00,0.0 per Logging Interval
6128,2019-08-07 22:55:00,0.0 per Logging Interval
6129,2019-08-07 23:00:00,0.0 per Logging Interval
6130,2019-08-07 23:05:00,0.0 per Logging Interval
6131,2019-08-07 23:10:00,0.0 per Logging Interval
6132,2019-08-07 23:15:00,0.0 per Logging Interval
6133,2019-08-07 23:20:00,0.0 per Logging Interval
6134,2019-08-07 23:25:00,0.0 per Logging Interval
6135,2019-08-07 23:30:00,0.0 per Logging Interval
6136,2019-08-07 23:35:00,0.0 per Logging Interval
6137,2019-08-07 23:40:00,0.0 per Logging Interval
6138,2019-08-07 23:45:00,0.0 per Logging Interval
6139,2019-08-07 23:50:00,0.0 per Logging Interval
6140,2019-08-07 23:55:00,0.0 per Logging Interval
6141,2019-08-08 00:00:00,0.0 per Logging Interval
6142,2019-08-08 00:05:00,0.0 per Logging Interval
6143,2019-08-08 00:10:00,0.0 per Logging Interval
6144,2019-08-08 00:15:00,0.0 per Logging Interval
6145,2019-08-08 00:20:00,0.0 per Logging Interval
6146,2019-08-08 00:25:00,0.0 per Logging Interval
6147,2019-08-08 00:30:00,0.0 per Logging Interval
6148,2019-08-08 00:35:00,0.0 per Logging Interval
6149,2019-08-08 00:40:00,0.0 per Logging Interval
6150,2019-08-08 00:45:00,0.0 per Logging Interval
6151,2019-08-08 00:50:00,0.0 per Logging Interval
6152,2019-08-08 00:55:00,0.0 per Logging Interval
6153,2019-08-08 01:00:00,0.0 per Logging Interval
6154,2019-08-08 01:05:00,0.0 per Logging Interval
6155,2019-08-08 01:10:00,0.0 per Logging Interval
6156,2019-08-08 01:15:00,0.0 per Logging Interval
6157,2019-08-08 01:20:00,0.0 per Logging Interval
6158,2019-08-08 01:25:00,0.0 per Logging Interval
6159,2019-08-08 01:30:00,0.0 per Logging Interval
6160,2019-08-08 01:35:00,0.0 per Logging Interval
6161,2019-08-08 01:40:00,0.0 per Logging Interval
6162,2019-08-08 01:45:00,0.0 per Logging Interval
6163,2019-08-08 01:50:00,0.0 per Logging Interval
6164,2019-08-08 01:55:00,0.0 per Logging Interval
6165,2019-08-08 02:00:00,0.0 per Logging Interval
6166,2019-08-08 02:05:00,1.0 per Logging Interval
6167,2019-08-08 02:10:00,0.0 per Logging Interval
6168,2019-08-08 02:15:00,0.0 per Logging Interval
6169,2019-08-08 02:20:00,0.0 per Logging Interval
6170,2019-08-08 02:25:00,0.0 per Logging Interval
6171,2019-08-08 02:30:00,0.0 per Logging Interval
6172,2019-08-08 02:35:00,0.0 per Logging Interval
6173,2019-08-08 02:40:00,0.0 per Logging Interval
